Reg      ID      X(")        Y(")          LogAge      [Fe/H]VI     logg          E(B-V)       RA(deg)    Dec(deg)       V            eV           VI           eVI   
6     62054     -51.83900    -144.44099      10.30000      -1.75769       0.81369       0.03692       0.47712     -15.50094      22.98200       0.01200       1.29700       0.01400
6     62084     -51.74700     120.54500      10.20000      -1.49468       0.77006       0.03549       0.47717     -15.42736      22.96600       0.00700       1.34400       0.01100
6     62768     -49.75600     243.31000      10.25000      -1.65653       0.27711       0.03387       0.47775     -15.39325      22.47600       0.00700       1.44700       0.00800
6     62864     -49.49800    -325.31201      10.30000      -1.40882       0.74170       0.03353       0.47779     -15.55119      23.04900       0.00500       1.35200       0.00700
6     63398     -48.01500       9.47900      10.25000      -1.65544       0.46913       0.03807       0.47825     -15.45819      22.94800       0.00700       1.43100       0.01000
6     63484     -47.77500     236.39999      10.30000      -1.50469       0.69403       0.03387       0.47833     -15.39517      22.91600       0.00500       1.36800       0.00900
6     63541     -47.62100     202.65100      10.30000      -1.25111       0.44925       0.03482       0.47837     -15.40453      22.78000       0.00900       1.52200       0.01100
6     63686     -47.23000     187.38901      10.30000      -3.01984       0.79603       0.09482       0.47846     -15.40878      22.81300       0.00700       1.29200       0.01000
6     63713     -47.13300    -132.78101      10.15000      -1.99516       0.84181       0.03768       0.47850     -15.49772      22.84600       0.00900       1.28100       0.01100
6     63976     -46.37300      26.29400      10.25000      -1.24641       0.64483       0.03721       0.47871     -15.45353      22.98200       0.00800       1.42500       0.01200
6     65395     -42.25200     -24.65900      10.20000      -1.90650       0.25294       0.03807       0.47992     -15.46769      22.40500       0.00700       1.45900       0.00900
6     65435     -42.15200      50.67800      10.25000      -1.65544       0.22908       0.03721       0.47992     -15.44675      22.69000       0.00500       1.51300       0.00800
6     65937     -40.72900      11.15800      10.30000      -1.65583       0.37167       0.03807       0.48033     -15.45772      22.88700       0.01300       1.47900       0.01600
6     65996     -40.54100     280.38400      10.15000      -1.48891       0.84847       0.03387       0.48042     -15.38294      23.07100       0.01400       1.30900       0.01600
6     66168     -40.08200     292.86301      10.25000      -3.51573       1.06464       0.03387       0.48054     -15.37947      22.97500       0.00800       1.10100       0.01000
6     66274     -39.76300     128.95100      10.20000      -1.99876       0.82474       0.03549       0.48063     -15.42500      22.86200       0.00900       1.28600       0.01200
6     66746     -38.43800     -81.31200      10.15000      -1.16079       0.49439       0.03768       0.48100     -15.48342      22.77000       0.00900       1.45800       0.01100
6     67102     -37.44500     -80.10900      10.30000      -1.65415       0.40053       0.03768       0.48129     -15.48308      22.86400       0.00700       1.43700       0.00900
6     67140     -37.32500     153.76100      10.25000      -1.90765       0.37766       0.05549       0.48133     -15.41811      22.48200       0.00600       1.39700       0.00900
6     67257     -37.01600     -21.28300      10.25000      -1.24612       0.68265       0.03807       0.48142     -15.46675      23.00800       0.00800       1.38400       0.01100
6     67396     -36.64600     -75.21600      10.20000      -1.65733       0.60550       0.03768       0.48150     -15.48172      22.75000       0.01100       1.42700       0.01600
6     68040     -34.86700      16.10100      10.20000      -1.99876       0.82474       0.03721       0.48204     -15.45636      22.87000       0.00700       1.29000       0.01100
6     68277     -34.19700     343.70801      10.20000      -2.50391       1.01522       0.03327       0.48225     -15.36536      23.03900       0.01100       1.19200       0.01300
6     68385     -33.89300    -205.93600      10.30000      -1.50472       0.74804       0.03692       0.48229     -15.51803      22.99600       0.00700       1.34600       0.00900
6     68509     -33.59300    -102.88900      10.25000      -1.65544       0.31734       0.03768       0.48242     -15.48942      22.76700       0.00900       1.46900       0.01100
6     68631     -33.21400     -82.38600      10.15000      -1.40409       0.29506       0.03768       0.48250     -15.48372      22.80600       0.00900       1.53200       0.01100
6     69062     -32.09900     257.85800      10.20000      -1.74618       0.74997       0.05387       0.48283     -15.38919      22.90100       0.01000       1.36000       0.01200
6     69158     -31.87800    -235.99699      10.30000      -1.50456       0.67108       0.03435       0.48288     -15.52639      22.89000       0.00500       1.37800       0.00800
6     69543     -30.79800    -409.49100      10.30000      -1.40879       0.69273       0.03229       0.48321     -15.57458      22.98100       0.00400       1.37300       0.00700
6     70231     -29.03700    -179.21800      10.30000      -1.50610       0.65853       0.03692       0.48371     -15.51061      22.97400       0.00600       1.42800       0.01000
6     70352     -28.71800     429.64001      10.15000      -1.48958       0.81044       0.03295       0.48379     -15.34150      22.98300       0.00500       1.32500       0.00700
6     70451     -28.42800      95.67900      10.25000      -1.75296       0.47967       0.03549       0.48388     -15.43425      22.56500       0.01200       1.48300       0.01500
6     70690     -27.81800    -209.57500      10.25000      -1.73936       0.86632       0.03692       0.48408     -15.51906      23.05200       0.00800       1.28500       0.01100
6     70851     -27.41400      25.54800      10.15000      -1.99427       0.76526       0.03721       0.48417     -15.45375      22.75800       0.01300       1.31900       0.01600
6     70870     -27.34600      20.20700      10.15000      -1.99459       0.96753       0.03721       0.48421     -15.45522      23.04800       0.01200       1.22800       0.01600
6     71158     -26.62000      78.91500      10.15000      -1.99535       0.92411       0.03721       0.48442     -15.43892      22.96500       0.01100       1.24600       0.01400
6     71351     -26.10700      97.22300      10.20000      -1.90615       0.23612       0.03549       0.48454     -15.43383      22.39100       0.01200       1.45200       0.01500
6     71539     -25.61700     149.36301      10.20000      -1.24163       0.73499       0.03549       0.48471     -15.41933      23.06300       0.00800       1.38700       0.01200
6     71551     -25.58600     466.69601      10.20000      -1.74763       0.77407       0.03205       0.48471     -15.33119      22.93300       0.00700       1.35100       0.00900
6     72215     -23.85700     132.06400      10.20000      -1.90615       0.49845       0.03549       0.48521     -15.42414      22.67300       0.00800       1.35400       0.01200
6     72254     -23.76300    -199.53600      10.25000      -1.73896       0.80281       0.03692       0.48525     -15.51625      22.96700       0.00500       1.31200       0.00800
6     72376     -23.48000      95.00000      10.25000      -3.51878       0.83393       0.03549       0.48533     -15.43444      22.56700       0.00900       1.17000       0.01200
6     72708     -22.66200    -122.96200      10.20000      -1.90895       0.52168       0.03768       0.48554     -15.49500      22.53100       0.00600       1.45200       0.00800
6     72923     -22.14000    -168.82700      10.30000      -2.51678       0.84116       0.03692       0.48571     -15.50772      22.83600       0.01200       1.25900       0.01500
6     73145     -21.61500     311.23801      10.15000      -1.90549       0.16498       0.03327       0.48588     -15.37439      22.39300       0.00800       1.52400       0.01000
6     73163     -21.56000      95.99800      10.20000      -1.65733       0.43126       0.03549       0.48588     -15.43417      22.36700       0.00700       1.33500       0.00900
6     73474     -20.75100      68.81700      10.30000      -1.65559       0.49863       0.03721       0.48608     -15.44172      23.04000       0.01100       1.42600       0.01300
6     73536     -20.63200    -448.12799      10.20000      -1.49364       0.73218       0.03229       0.48613     -15.58531      22.98500       0.00400       1.36700       0.00700
6     74276     -18.79600      96.47000      10.25000      -1.49836       0.74077       0.03549       0.48667     -15.43403      22.98200       0.01000       1.34800       0.01500
6     74429     -18.42200     187.36600      10.25000      -3.51878       1.10651       0.03482       0.48679     -15.40878      23.05400       0.01300       1.09000       0.01700
6     74956     -17.05000     -73.69600      10.15000      -1.74258       0.66974       0.03768       0.48717     -15.48131      22.76700       0.00800       1.40400       0.01000
6     75153     -16.52100     -84.79400      10.15000      -1.90471       0.48507       0.03768       0.48733     -15.48439      22.80500       0.00900       1.41000       0.01100
6     75316     -16.08100    -188.33099      10.20000      -1.24130       0.60570       0.03692       0.48746     -15.51314      22.90300       0.00800       1.43600       0.01000
6     75442     -15.75500     217.70900      10.30000      -1.40869       0.74265       0.03482       0.48754     -15.40036      23.04400       0.00600       1.35100       0.00900
6     75651     -15.24100       6.67900      10.15000      -1.16079       0.35520       0.03807       0.48771     -15.45897      22.59600       0.00800       1.52700       0.01000
6     75824     -14.79100    -186.55701      10.30000      -0.74408       0.35261       0.03692       0.48783     -15.51267      22.45600       0.00500       1.40800       0.00800
6     76607     -12.83300      69.67500      10.25000      -1.49838       0.63054       0.03721       0.48838     -15.44147      22.82300       0.01200       1.39600       0.01400
6     76989     -11.89900     230.93201      10.15000      -1.74028       0.63061       0.03482       0.48867     -15.39669      22.66000       0.00700       1.39000       0.01000
6     77344     -11.04900     -33.67900      10.25000      -1.75312       0.67867       0.03807       0.48892     -15.47019      22.85300       0.00900       1.40200       0.01100
6     77372     -10.98600    -151.10201      10.20000      -1.49364       0.65814       0.03692       0.48892     -15.50281      22.83200       0.01000       1.38900       0.01200
6     78058      -9.31500     143.70900      10.20000      -1.24109       0.43120       0.03549       0.48942     -15.42092      22.72300       0.01400       1.52800       0.01900
6     78066      -9.30300      62.06200      10.20000      -1.99874       0.93757       0.03721       0.48942     -15.44358      23.03200       0.01100       1.23800       0.01800
6     78260      -8.81900    -250.63499      10.15000      -1.48899       0.38574       0.03435       0.48954     -15.53044      22.48000       0.00700       1.53700       0.00800
6     78538      -8.15500     128.88000      10.25000      -1.73812       0.73903       0.03549       0.48975     -15.42503      22.87500       0.01300       1.34000       0.01700
6     78781      -7.54300    -123.01700      10.20000      -1.99996       0.85759       0.03768       0.48992     -15.49500      22.90100       0.00900       1.27300       0.01200
6     78936      -7.15200    -153.00500      10.30000      -1.75910       0.40974       0.03692       0.49004     -15.50333      22.50100       0.01200       1.51200       0.01300
6     78948      -7.12400     231.64101      10.25000      -1.24612       0.70150       0.03482       0.49004     -15.39650      23.04300       0.00900       1.37800       0.01200
6     79047      -6.89000     178.66901      10.20000      -2.00137       0.80709       0.03482       0.49008     -15.41119      22.88300       0.00700       1.32100       0.01000
6     79261      -6.33900    -356.48999      10.25000      -1.49954       0.71868       0.03353       0.49025     -15.55986      22.91900       0.00500       1.36300       0.00700
6     80069      -4.37600     278.18201      10.30000      -1.25139       0.66807       0.03387       0.49083     -15.38356      23.01300       0.00700       1.40400       0.00900
6     80100      -4.27700     -61.88800      10.15000      -1.74021       0.60008       0.03807       0.49083     -15.47803      22.63100       0.00900       1.41200       0.01100
6     80396      -3.48900    -684.00201      10.15000      -1.49090       0.50891       0.03251       0.49108     -15.65083      22.65800       0.00900       1.48600       0.01200
6     81241      -1.36600     226.99300      10.15000      -1.49087       0.56029       0.03482       0.49171     -15.39778      22.72800       0.01400       1.46800       0.01600
6     81292      -1.23900    -259.33701      10.30000      -1.74097       0.79026       0.03435       0.49171     -15.53286      22.95900       0.00900       1.30700       0.01100
6     81349      -1.09800     143.66701      10.20000      -1.65733       0.69044       0.03549       0.49175     -15.42092      22.85900       0.01000       1.37800       0.01400
6     81411      -0.97000     207.76300      10.15000      -1.74021       0.71291       0.03482       0.49179     -15.40311      22.77000       0.00700       1.35500       0.01000
6     81684      -0.24100      66.77900      10.25000      -2.00326       0.87962       0.03721       0.49200     -15.44228      22.97900       0.01400       1.26400       0.01700
6     82151       0.84900      81.05000      10.30000      -1.25139       0.67684       0.03721       0.49233     -15.43831      23.03400       0.00900       1.40200       0.01400
6     82197       0.95800      65.50900      10.15000      -1.23636       0.63534       0.03721       0.49238     -15.44264      22.93400       0.01600       1.43100       0.01900
6     82568       1.90100     111.12100      10.15000      -1.48958       0.77117       0.03549       0.49262     -15.42997      22.93700       0.01300       1.34500       0.01600
6     83482       4.23300    -100.54800      10.30000      -1.65571       0.31386       0.03768       0.49329     -15.48875      22.85300       0.01200       1.51100       0.01300
6     83850       5.14700     140.11700      10.15000      -1.74023       0.79400       0.03549       0.49358     -15.42192      22.88200       0.01000       1.31200       0.01500
6     83922       5.31100      22.12700      10.30000      -1.25100       0.73029       0.03721       0.49363     -15.45469      23.10800       0.01400       1.35600       0.01700
6     84302       6.27300    -133.04201      10.20000      -1.24129       0.44726       0.03768       0.49388     -15.49778      22.75100       0.00900       1.52600       0.01200
6     84650       7.09900    -359.62500      10.15000      -1.90471       0.19149       0.03353       0.49413     -15.56072      22.47600       0.00900       1.52300       0.01000
6     84668       7.14000      18.81600      10.15000      -1.23633       0.35151       0.03721       0.49413     -15.45561      22.61800       0.01400       1.58400       0.01500
6     84709       7.24400    -104.70100      10.25000      -1.65653       0.15626       0.03768       0.49417     -15.48992      22.36700       0.00900       1.50300       0.01100
6     84932       7.79100    -161.04800      10.20000      -1.24175       0.69442       0.03692       0.49433     -15.50556      23.00200       0.00600       1.40800       0.01000
6     84938       7.80000     135.66499      10.20000      -1.49364       0.65496       0.03549       0.49433     -15.42314      22.82900       0.01300       1.39300       0.01600
6     85170       8.35900    -352.75101      10.30000      -1.40865       0.47864       0.03353       0.49450     -15.55883      22.74900       0.01000       1.36900       0.01100
6     85404       8.89300    -115.26800      10.25000      -1.24612       0.70912       0.03768       0.49467     -15.49286      23.06900       0.01300       1.37800       0.01600
6     85887      10.10300     -64.77300      10.30000      -1.40880       0.73347       0.04768       0.49500     -15.47883      23.08100       0.01000       1.37700       0.01300
6     85923      10.16900     233.54201      10.20000      -1.49444       0.68007       0.03387       0.49500     -15.39597      22.85600       0.01000       1.38700       0.01200
6     86268      10.98300     154.76100      10.25000      -1.65544       0.35532       0.03549       0.49525     -15.41783      22.80900       0.01300       1.46300       0.01600
6     86425      11.34200      38.21400      10.15000      -1.90471       0.37654       0.03721       0.49533     -15.45022      22.68500       0.00900       1.45100       0.01100
6     86654      11.86400     250.97301      10.30000      -1.25100       0.53591       0.03387       0.49550     -15.39111      22.85900       0.00700       1.44200       0.01000
6     87026      12.81100    -192.54401      10.25000      -3.01285       0.79078       0.15692       0.49579     -15.51431      22.97900       0.00800       1.37900       0.01000
6     87256      13.34400     -45.87200      10.20000      -1.65733       0.42773       0.03807       0.49592     -15.47358      22.35900       0.01300       1.33900       0.01500
6     87328      13.51000     150.76300      10.15000      -1.23689       0.64039       0.03549       0.49596     -15.41894      22.91100       0.00900       1.43400       0.01200
6     87562      14.12400    -266.50101      10.20000      -1.65733       0.52620       0.03435       0.49617     -15.53486      22.65000       0.00800       1.45800       0.01000
6     87582      14.16800    -294.47000      10.20000      -1.49366       0.83480       0.03435       0.49617     -15.54264      23.07900       0.01100       1.31100       0.01300
6     87871      14.88800    -294.43399      10.25000      -2.00611       0.83687       0.03435       0.49638     -15.54261      22.96600       0.01800       1.30600       0.01900
6     88588      16.60500    -182.34399      10.30000      -0.74408       0.51570       0.15692       0.49687     -15.51147      22.81400       0.00600       1.42200       0.00900
6     88961      17.50600    -384.72299      10.30000      -1.40867       0.74679       0.03229       0.49712     -15.56769      23.05700       0.00900       1.35000       0.01100
6     89137      17.97200       6.65600      10.25000      -3.51573       1.00180       0.03807       0.49725     -15.45897      22.87300       0.01100       1.12100       0.01500
6     90977      22.36400     193.30901      10.25000      -1.49954       0.71868       0.03482       0.49854     -15.40714      22.92500       0.00900       1.36000       0.01100
6     91190      22.93200     182.53700      10.15000      -1.23647       0.50261       0.03482       0.49871     -15.41014      22.75900       0.00700       1.49500       0.01000
6     91637      23.99200     303.51700      10.15000      -1.74123       0.91377       0.03387       0.49900     -15.37653      23.02900       0.01400       1.26600       0.01500
6     91759      24.26500     -29.08900      10.25000      -1.65544       0.46410       0.03807       0.49908     -15.46892      22.94600       0.01100       1.43500       0.01400
6     91820      24.39800      50.40100      10.15000      -1.23633       0.31001       0.03721       0.49913     -15.44683      22.58000       0.01000       1.61200       0.01300
6     92477      26.00600     366.73599      10.25000      -1.90760       0.65349       0.03327       0.49958     -15.35897      22.94700       0.00700       1.43900       0.00900
6     93228      27.87000    -350.62399      10.15000      -1.99433       0.88007       0.03353       0.50013     -15.55822      22.90700       0.00800       1.25900       0.01000
6     93334      28.09500     -48.61000      10.15000      -1.74021       0.70599       0.03641       0.50017     -15.47433      22.76700       0.00900       1.35800       0.01200
6     93435      28.33500    -325.33401      10.15000      -1.99661       0.58518       0.03353       0.50025     -15.55119      22.52100       0.00700       1.41400       0.00900
6     94249      30.28600     241.10001      10.15000      -1.74126       0.77765       0.03387       0.50079     -15.39386      22.84500       0.00900       1.32200       0.01200
6     94992      32.01700     114.49800      10.25000      -1.15631       0.54902       0.11571       0.50129     -15.42903      22.74800       0.01100       1.38100       0.01400
6     95392      32.97700    -136.44200      10.25000      -1.24612       0.60311       0.03705       0.50158     -15.49872      22.91300       0.01300       1.42000       0.01500
6     95858      34.17000     255.33501      10.15000      -1.98363       0.68873       0.03396       0.50192     -15.38992      22.64400       0.01000       1.35000       0.01200
6     96403      35.46200     142.54500      10.30000      -2.51632       0.62048       0.03571       0.50229     -15.42125      22.47600       0.00700       1.34400       0.01000
6     96508      35.70900    -347.38101      10.30000      -1.25100       0.53591       0.03353       0.50238     -15.55733      22.85800       0.00400       1.44200       0.00600
6     96961      36.78400       2.08300      10.15000      -1.90286       0.25465       0.03641       0.50267     -15.46025      22.80400       0.01100       1.51100       0.01400
6     97146      37.18000    -368.97000      10.20000      -1.15566       0.46062       0.03353       0.50279     -15.56333      22.65600       0.00500       1.43200       0.00700
6     97536      38.20500    -292.28101      10.15000      -1.48953       0.82713       0.03443       0.50308     -15.54203      23.02400       0.01300       1.32300       0.01700
6     97971      39.24800      71.14500      10.20000      -1.49369       0.70678       0.03661       0.50338     -15.44108      22.89400       0.00900       1.36700       0.01200
6     98497      40.49300    -100.44100      10.30000      -1.75763       0.83051       0.03705       0.50375     -15.48872      23.00100       0.01300       1.28700       0.01500
6     98860      41.30800     225.99600      10.25000      -1.90760       0.65881       0.03494       0.50400     -15.39806      22.96400       0.00900       1.44900       0.01100
6     99072      41.84000     287.84698      10.25000      -1.49944       0.66115       0.03396       0.50413     -15.38089      22.84800       0.01000       1.38800       0.01200
6     99344      42.53400     435.88501      10.20000      -1.49367       0.66703       0.03295       0.50433     -15.33975      22.83100       0.00600       1.37900       0.00800
6     99585      43.13100    -131.37000      10.30000      -1.65739       0.37580       0.03705       0.50450     -15.49733      22.73800       0.01500       1.43700       0.01700
6     99809      43.64500     195.06500      10.20000      -1.65733       0.48962       0.03494       0.50467     -15.40664      22.43200       0.01300       1.31500       0.01400
6     99843      43.73800     256.62701      10.25000      -1.49938       0.65447       0.04396       0.50467     -15.38955      22.87200       0.01300       1.40400       0.01500
6    100088      44.34800      29.07900      10.25000      -1.49932       0.71100       0.03661       0.50488     -15.45275      22.93600       0.01200       1.36400       0.01600
6    100344      44.92500     106.11600      10.30000      -1.50452       0.62366       0.03571       0.50504     -15.43136      22.83400       0.01000       1.39900       0.01300
6    100773      45.93400    -116.24400      10.25000      -4.03496       1.12643       0.04705       0.50533     -15.49311      23.05200       0.00800       1.06700       0.01200
6    100952      46.41000     -91.02500      10.20000      -4.01405       1.03439       0.03705       0.50546     -15.48611      22.83100       0.01200       1.09000       0.01600
6    101043      46.61000      42.54800      10.20000      -1.49444       0.68007       0.03661       0.50550     -15.44903      22.87000       0.01000       1.39000       0.01300
6    101132      46.81100     -86.83600      10.15000      -3.00226       1.08810       0.03705       0.50558     -15.48494      23.02800       0.00900       1.12600       0.01300
6    101577      47.87400     275.47699      10.20000      -1.99970       0.81204       0.03396       0.50587     -15.38431      22.82200       0.01200       1.28600       0.01400
6    102021      48.95100     318.58401      10.20000      -1.24169       0.70659       0.03375       0.50617     -15.37233      23.00600       0.00800       1.39300       0.01000
6    102025      48.96100     186.22099      10.25000      -1.15631       0.27734       0.03494       0.50621     -15.40911      22.36500       0.00800       1.38000       0.01100
6    102152      49.25800    -304.95200      10.20000      -1.49364       0.67536       0.03238       0.50629     -15.54553      22.84500       0.01000       1.37600       0.01200
6    102360      49.73500     -87.11900      10.25000      -1.90759       0.76472       0.03705       0.50642     -15.48503      23.09600       0.01000       1.38700       0.01400
6    102460      49.98400    -140.10100      10.30000      -1.50447       0.67629       0.03705       0.50650     -15.49975      22.91300       0.01200       1.37700       0.01400
6    102650      50.47200     249.06799      10.15000      -1.48899       0.33946       0.04896       0.50663     -15.39164      22.48100       0.00800       1.58300       0.00900
6    102881      51.05400    -229.04800      10.30000      -1.50447       0.69494       0.03443       0.50679     -15.52444      22.93100       0.00800       1.36600       0.01000
6    103230      51.94100     226.03101      10.15000      -1.74023       0.64071       0.03494       0.50704     -15.39806      22.67700       0.00900       1.38600       0.01100
6    103427      52.43300    -119.26900      10.25000      -1.90759       0.45568       0.04705       0.50721     -15.49397      22.56200       0.00500       1.35600       0.00700
6    103604      52.80600    -101.89700      10.25000      -1.75301       0.55564       0.03705       0.50729     -15.48914      22.67500       0.01200       1.45200       0.01400
6    103967      53.74800    -269.44501      10.30000      -1.40879       0.69273       0.03443       0.50758     -15.53567      22.98800       0.00500       1.37700       0.00800
6    104365      54.73700     307.25601      10.25000      -1.90759       0.45568       0.03375       0.50783     -15.37547      22.51800       0.01200       1.33600       0.01400
6    104657      55.53500    -191.89000      10.15000      -1.90797       0.59863       0.03543       0.50808     -15.51414      22.59600       0.01200       1.41100       0.01300
6    105727      58.27800      36.53400      10.20000      -1.90615       0.46123       0.03661       0.50888     -15.45069      22.63000       0.00800       1.37000       0.01300
6    105871      58.64800      70.29200      10.15000      -1.48959       0.63052       0.03661       0.50900     -15.44131      22.77400       0.01200       1.41300       0.01500
6    106235      59.57900    -264.51001      10.25000      -0.99279       0.74376       0.03443       0.50925     -15.53431      22.39800       0.01400       1.08500       0.01500
6    106340      59.83000      83.93500      10.25000      -1.75172       0.84042       0.03571       0.50933     -15.43753      22.99400       0.00900       1.29100       0.01300
6    106913      61.38500      90.26600      10.25000      -1.65653       0.47986       0.03571       0.50979     -15.43575      22.70400       0.00900       1.37600       0.01300
6    107131      62.01300    -206.69901      10.25000      -1.65544       0.09126       0.03543       0.50996     -15.51825      22.50300       0.01300       1.54400       0.01400
6    107631      63.43900       5.90200      10.15000      -1.48958       0.69213       0.03641       0.51038     -15.45919      22.83800       0.00900       1.38000       0.01300
6    107653      63.49600     274.84799      10.15000      -1.74026       0.76845       0.03396       0.51038     -15.38447      22.83900       0.00700       1.32700       0.01000
6    107765      63.83100     251.80000      10.20000      -1.40445       0.17996       0.03396       0.51046     -15.39089      22.75000       0.01100       1.55000       0.01300
6    108270      65.22200    -515.87299      10.25000      -1.24612       0.68373       0.03209       0.51088     -15.60414      22.99100       0.00500       1.37600       0.00800
6    108407      65.62400    -101.24100      10.15000      -1.99515       0.94275       0.03705       0.51100     -15.48895      22.98600       0.00700       1.23300       0.01000
6    108902      66.90500     420.96500      10.20000      -1.65733       0.54181       0.04289       0.51138     -15.34389      22.68200       0.00900       1.46300       0.01100
6    108940      66.99000     211.77100      10.15000      -1.23689       0.77919       0.03494       0.51138     -15.40200      23.07300       0.01000       1.36800       0.01300
6    109315      68.06100     -39.29200      10.20000      -1.99980       0.82195       0.03641       0.51171     -15.47175      22.84700       0.00500       1.28500       0.01000
6    109334      68.12800      53.06600      10.30000      -1.75784       0.89634       0.03661       0.51171     -15.44608      23.09800       0.01100       1.26600       0.01500
6    109563      68.73300     -38.52500      10.15000      -1.90495       0.27418       0.03641       0.51188     -15.47153      22.51200       0.00900       1.47900       0.01200
6    109633      68.92500     337.46899      10.15000      -1.40409       0.19202       0.03375       0.51196     -15.36708      22.64100       0.01500       1.51800       0.01700
6    109861      69.61100     -52.86500      10.15000      -1.48897       0.66405       0.03641       0.51217     -15.47553      22.82300       0.00600       1.39100       0.01000
6    110340      70.97300     -38.73300      10.15000      -1.99427       0.76526       0.03641       0.51254     -15.47158      22.75400       0.01000       1.31900       0.01300
6    110455      71.25500     158.98599      10.30000      -1.25139       0.69424       0.03494       0.51263     -15.41667      23.04500       0.00900       1.38900       0.01200
6    110572      71.61500     -78.25300      10.25000      -2.50980       0.88104       0.03705       0.51271     -15.48256      22.86800       0.01000       1.24300       0.01400
6    111095      73.05600     133.42500      10.25000      -1.65653       0.19470       0.03571       0.51313     -15.42378      22.36600       0.00700       1.47300       0.01000
6    111375      73.87800    -250.15401      10.30000      -1.40986       0.42876       0.03443       0.51338     -15.53030      22.51100       0.01200       1.35000       0.01400
6    111440      74.09800      36.45400      10.30000      -4.03139       0.97847       0.03661       0.51346     -15.45069      22.77500       0.00900       1.09000       0.01300
6    111890      75.43000    -459.06601      10.20000      -1.15566       0.38713       0.03223       0.51383     -15.58836      22.52400       0.00300       1.45400       0.00500
6    111959      75.62400     -47.38100      10.30000      -1.40986       0.24227       0.03641       0.51388     -15.47400      22.26800       0.00900       1.41000       0.01000
6    112447      76.99300     -41.39300      10.30000      -2.51678       0.84116       0.03641       0.51429     -15.47233      22.83400       0.00700       1.25700       0.01200
6    112959      78.56500      69.08300      10.15000      -2.49827       0.75847       0.03661       0.51471     -15.44164      22.60900       0.01100       1.29900       0.01400
6    113555      80.39800      -1.69600      10.15000      -1.74023       0.80714       0.03641       0.51525     -15.46131      22.89900       0.00600       1.31000       0.01000
6    113641      80.63200      39.89400      10.15000      -1.74255       0.91923       0.03661       0.51533     -15.44975      23.07700       0.00900       1.27300       0.01300
6    114382      82.95300    -391.12601      10.15000      -1.48894       0.51045       0.03223       0.51600     -15.56947      22.62000       0.00600       1.46400       0.00800
6    114729      84.07600    -713.15399      10.15000      -1.74123       0.93361       0.03262       0.51633     -15.65892      23.05600       0.00900       1.25400       0.01100
6    114915      84.62700     -16.11900      10.30000      -1.75769       0.80238       0.03641       0.51646     -15.46531      22.96400       0.00900       1.30000       0.01200
6    115106      85.21300     -34.15100      10.20000      -1.49367       0.85503       0.03641       0.51663     -15.47031      23.10100       0.01100       1.30400       0.01500
6    116525      89.90400     -63.91400      10.30000      -4.03139       1.01745       0.06641       0.51800     -15.47858      22.94300       0.00700       1.11500       0.01000
6    117021      91.72800     -97.92600      10.30000      -1.65390       0.17602       0.03705       0.51854     -15.48803      22.55900       0.01000       1.50100       0.01200
6    117163      92.17100     355.80301      10.20000      -1.15566       0.44273       0.05375       0.51863     -15.36200      22.69100       0.00600       1.46600       0.00700
6    117343      92.82600      -8.34900      10.20000      -1.65733       0.70196       0.03641       0.51883     -15.46314      22.87200       0.00600       1.37400       0.01000
6    117366      92.91300     323.09900      10.25000      -1.49938       0.63664       0.04375       0.51883     -15.37108      22.85000       0.00600       1.40800       0.00800
6    117533      93.47000     163.13300      10.15000      -1.74072       0.69811       0.03494       0.51900     -15.41553      22.75200       0.00600       1.36400       0.00900
6    117813      94.52800     317.60901      10.20000      -1.99981       0.99695       0.03375       0.51933     -15.37261      23.08500       0.00800       1.20700       0.01000
6    118006      95.24700    -105.87600      10.30000      -1.25139       0.65063       0.03705       0.51954     -15.49025      23.00200       0.00800       1.41700       0.01000
6    118173      95.80600     255.93700      10.20000      -1.65733       0.64775       0.03396       0.51967     -15.38975      22.79200       0.01000       1.39500       0.01200
6    118299      96.32600    -133.29401      10.15000      -1.99680       0.97105       0.03705       0.51983     -15.49786      23.10200       0.00800       1.25800       0.01100
6    118498      97.00800    -307.73801      10.25000      -1.49843       0.74135       0.03238       0.52004     -15.54631      22.95400       0.00800       1.34300       0.00900
6    118737      97.97600    -189.10600      10.20000      -1.49366       0.81445       0.03543       0.52033     -15.51336      23.05700       0.01100       1.32100       0.01400
6    118740      97.99800    -272.95801      10.15000      -1.74123       0.93361       0.03443       0.52033     -15.53667      23.06100       0.01000       1.25800       0.01200
6    118766      98.08100     183.26500      10.25000      -1.75168       0.75162       0.03494       0.52033     -15.40992      22.87000       0.00900       1.32900       0.01200
6    119274      99.92100      58.02700      10.20000      -1.49468       0.81022       0.03661       0.52088     -15.44472      23.02500       0.01300       1.32900       0.01600
6    119334     100.10200    -209.47099      10.20000      -1.49366       0.69570       0.03543       0.52096     -15.51903      22.87900       0.00600       1.37300       0.00900
6    119400     100.30400     -85.54400      10.25000      -3.01285       1.03448       0.03705       0.52100     -15.48458      23.00500       0.01100       1.14400       0.01300
6    119958     102.48200      47.65900      10.15000      -1.48897       0.62917       0.03661       0.52162     -15.44758      22.77600       0.00700       1.41100       0.01000
6    119996     102.63700     -42.32400      10.25000      -2.50995       1.02134       0.03641       0.52167     -15.47258      23.09500       0.00800       1.18900       0.01200
6    120349     103.87600    -170.36501      10.20000      -3.00656       1.09374       0.03543       0.52204     -15.50817      23.06600       0.01300       1.12000       0.01500
