#ID  Vmag   (Vmag-Imag)   e_Vmag   e_(Vmag-Imag)   Mini
173     24.9179 0.5337  0.0076  0.0136  0.7559  
174     24.6730 0.8941  0.0069  0.0121  0.7575  
175     25.6973 0.2570  0.0116  0.0214  0.7561  
176     22.7235 1.3430  0.0046  0.0065  0.7559  
177     24.6956 0.9268  0.0069  0.0121  0.7575  
178     25.6709 0.3149  0.0113  0.0209  0.7566  
179     24.7847 0.9879  0.0072  0.0126  0.7555  
180     25.6963 0.3069  0.0115  0.0211  0.7565  
181     24.9877 0.9530  0.0079  0.0141  0.7554  
182     25.6853 0.2867  0.0115  0.0211  0.7565  
183     24.3467 0.9918  0.0062  0.0104  0.7556  
184     23.9657 0.9901  0.0055  0.0090  0.7576  
185     25.4424 0.9330  0.0099  0.0182  0.7552  
186     25.7071 0.3428  0.0114  0.0210  0.7565  
187     25.6001 0.7087  0.0108  0.0198  0.7573  
188     25.6477 0.5877  0.0111  0.0203  0.7570  
189     26.3148 0.8846  0.0177  0.0321  0.7544  
190     23.0881 1.1763  0.0048  0.0070  0.7576  
191     25.2745 0.9477  0.0090  0.0164  0.7552  
192     24.7601 0.9726  0.0071  0.0125  0.7555  
193     25.1924 0.9321  0.0087  0.0158  0.7553  
194     25.2453 0.4060  0.0090  0.0163  0.7559  
195     24.9309 0.9705  0.0077  0.0136  0.7554  
196     25.6243 0.4784  0.0111  0.0204  0.7569  
197     25.5948 0.6613  0.0109  0.0200  0.7572  
198     24.3254 0.9990  0.0061  0.0103  0.7556  
199     25.8956 0.8911  0.0132  0.0243  0.7548  
1100    25.6471 0.4103  0.0112  0.0205  0.7568  
1101    25.5668 0.7179  0.0106  0.0195  0.7573  
1102    25.6163 0.5818  0.0110  0.0203  0.7571  
1103    24.7988 0.9618  0.0073  0.0128  0.7555  
1104    25.5084 0.7143  0.0104  0.0190  0.7573  
1105    25.2269 0.7851  0.0090  0.0163  0.7574  
1106    24.7278 0.6053  0.0070  0.0123  0.7559  
1107    23.8674 1.0749  0.0054  0.0086  0.7557  
1108    22.6157 1.3655  0.0045  0.0064  0.7559  
1109    24.5545 0.9321  0.0066  0.0114  0.7575  
1110    25.6619 0.3305  0.0113  0.0208  0.7566  
1111    23.1517 1.1621  0.0048  0.0071  0.7559  
1112    26.4291 0.8143  0.0198  0.0356  0.7543  
1113    22.8609 1.2909  0.0046  0.0067  0.7558  
1114    23.6635 1.0935  0.0052  0.0081  0.7557  
1115    24.8212 0.8843  0.0073  0.0130  0.7575  
1116    25.6334 0.3853  0.0112  0.0205  0.7568  
1117    25.6606 0.2960  0.0113  0.0209  0.7566  
1118    25.6336 0.4280  0.0111  0.0205  0.7569  
1119    26.1805 0.8873  0.0160  0.0293  0.7546  
1120    25.6444 0.5153  0.0111  0.0204  0.7569  
1121    25.4285 0.9344  0.0098  0.0180  0.7552  
1122    25.6355 0.3562  0.0112  0.0206  0.7568  
1123    25.5130 0.9276  0.0103  0.0190  0.7551  
1124    23.6505 1.0942  0.0052  0.0081  0.7558  
1125    25.4449 0.7650  0.0100  0.0182  0.7574  
1126    23.9789 1.0528  0.0056  0.0090  0.7557  
1127    25.7301 0.8875  0.0119  0.0219  0.7550  
1128    25.6577 0.3641  0.0112  0.0206  0.7567  
1129    25.7172 0.2951  0.0116  0.0214  0.7562  
1130    24.1814 0.9608  0.0059  0.0097  0.7576  
1131    24.4928 0.9473  0.0064  0.0110  0.7575  
1132    25.6480 0.4274  0.0112  0.0205  0.7568  
1133    24.5355 0.6446  0.0066  0.0113  0.7559  
1134    24.6716 0.9255  0.0069  0.0120  0.7575  
1135    24.9208 0.5389  0.0076  0.0136  0.7559  
1136    23.5007 1.0698  0.0050  0.0077  0.7576  
1137    23.5064 1.1329  0.0050  0.0077  0.7558  
1138    23.8147 1.0753  0.0053  0.0085  0.7557  
1139    24.8121 0.5635  0.0073  0.0129  0.7559  
1140    24.8140 0.9924  0.0073  0.0128  0.7555  
1141    25.6599 0.3235  0.0113  0.0208  0.7566  
1142    23.8703 1.0075  0.0054  0.0087  0.7576  
1143    24.7207 0.5927  0.0070  0.0123  0.7559  
1144    25.3476 0.9215  0.0095  0.0173  0.7552  
1145    23.7663 1.0848  0.0053  0.0084  0.7557  
1146    24.6703 0.9299  0.0069  0.0120  0.7575  
1147    24.8669 0.9669  0.0075  0.0132  0.7554  
1148    25.6190 0.4732  0.0111  0.0204  0.7569  
1149    24.0282 1.0040  0.0056  0.0091  0.7576  
1150    24.1577 0.7800  0.0058  0.0096  0.7559  
1151    25.5768 0.6220  0.0109  0.0200  0.7572  
1152    25.5142 0.7435  0.0103  0.0189  0.7574  
1153    25.2699 0.9395  0.0090  0.0164  0.7552  
1154    25.6450 0.3913  0.0112  0.0206  0.7568  
1155    24.8060 0.9853  0.0072  0.0128  0.7555  
1156    25.7001 0.2666  0.0116  0.0214  0.7562  
1157    24.7165 0.9778  0.0070  0.0123  0.7555  
1158    24.3227 0.9653  0.0061  0.0103  0.7576  
1159    24.6579 0.9927  0.0068  0.0119  0.7555  
1160    25.6584 0.8929  0.0114  0.0209  0.7550  
1161    23.3222 1.1762  0.0049  0.0073  0.7558  
1162    24.8052 0.5512  0.0073  0.0129  0.7559  
1163    25.4319 0.9137  0.0099  0.0182  0.7552  
1164    25.3540 0.8326  0.0094  0.0171  0.7574  
1165    25.1593 0.9511  0.0085  0.0154  0.7553  
1166    25.5509 0.7109  0.0106  0.0194  0.7573  
1167    24.6809 0.9282  0.0069  0.0120  0.7575  
1168    25.6136 0.6167  0.0110  0.0202  0.7572  
1169    24.7831 0.9679  0.0072  0.0127  0.7555  
1170    24.4702 0.9326  0.0064  0.0110  0.7575  
1171    25.3830 0.9053  0.0097  0.0177  0.7552  
1172    25.1141 0.9477  0.0084  0.0151  0.7553  
1173    25.3540 0.9332  0.0095  0.0173  0.7552  
1174    24.7321 0.9441  0.0070  0.0123  0.7575  
1175    25.5392 0.7006  0.0106  0.0194  0.7573  
1176    25.2984 0.9118  0.0093  0.0169  0.7552  
1177    24.4322 1.0079  0.0063  0.0107  0.7556  
1178    24.1737 0.7781  0.0058  0.0097  0.7559  
1179    22.9608 1.2568  0.0047  0.0068  0.7558  
1180    26.2419 0.9167  0.0166  0.0302  0.7545  
1181    25.5878 0.6862  0.0108  0.0198  0.7573  
1182    25.9558 0.8914  0.0137  0.0252  0.7548  
1183    23.1404 1.1507  0.0048  0.0070  0.7576  
1184    25.6495 0.3355  0.0113  0.0207  0.7567  
1185    25.6095 0.5967  0.0110  0.0202  0.7571  
1186    25.4365 0.7497  0.0100  0.0182  0.7574  
1187    25.2641 0.9288  0.0090  0.0164  0.7552  
1188    25.6791 0.3248  0.0114  0.0209  0.7566  
1189    24.8790 0.9480  0.0075  0.0134  0.7554  
1190    25.4276 0.7485  0.0099  0.0181  0.7574  
1191    25.6953 0.2524  0.0117  0.0214  0.7561  
1192    23.3539 1.1074  0.0049  0.0074  0.7576  
1193    24.2145 1.0248  0.0059  0.0098  0.7556  
1194    25.1679 0.9406  0.0086  0.0156  0.7553  
1195    23.4034 1.1502  0.0050  0.0075  0.7558  
1196    24.9801 0.9650  0.0078  0.0140  0.7554  
1197    24.6167 0.9912  0.0067  0.0117  0.7555  
1198    25.4726 0.7389  0.0101  0.0186  0.7574  
1199    23.7465 1.0749  0.0053  0.0083  0.7557  
1200    25.6176 0.4705  0.0111  0.0204  0.7569  
1201    25.6445 0.3261  0.0113  0.0207  0.7567  
1202    25.4469 0.9412  0.0099  0.0182  0.7552  
1203    24.9601 0.9531  0.0078  0.0139  0.7554  
1204    25.6885 0.2811  0.0115  0.0211  0.7564  
1205    24.9478 0.9542  0.0077  0.0138  0.7554  
1206    25.7115 0.2858  0.0116  0.0214  0.7562  
1207    24.9909 0.9589  0.0079  0.0141  0.7554  
1208    24.8055 0.9678  0.0073  0.0128  0.7555  
1209    24.8357 0.9687  0.0074  0.0130  0.7555  
1210    25.3345 0.9508  0.0093  0.0170  0.7552  
1211    25.6348 0.4185  0.0111  0.0205  0.7568  
1212    25.6171 0.5621  0.0111  0.0203  0.7571  
1213    25.6709 0.3641  0.0113  0.0207  0.7566  
1214    23.9554 0.9949  0.0055  0.0089  0.7576  
1215    25.9500 0.9082  0.0136  0.0250  0.7548  
1216    24.5408 0.6537  0.0066  0.0113  0.7559  
1217    24.7457 0.9913  0.0071  0.0124  0.7555  
1218    25.6982 0.2572  0.0117  0.0214  0.7561  
1219    25.7890 0.9686  0.0120  0.0221  0.7549  
1220    25.3576 0.9664  0.0094  0.0171  0.7552  
1221    26.3616 0.8587  0.0185  0.0334  0.7544  
1222    23.7330 1.0750  0.0053  0.0083  0.7557  
1223    25.6136 0.6342  0.0110  0.0202  0.7572  
1224    25.6807 0.2873  0.0114  0.0210  0.7565  
1225    24.1867 1.0410  0.0059  0.0097  0.7557  
1226    23.4803 1.1321  0.0050  0.0077  0.7558  
1227    24.6294 0.9899  0.0068  0.0118  0.7555  
1228    24.6895 1.0054  0.0069  0.0120  0.7555  
1229    24.3004 1.0213  0.0061  0.0102  0.7556  
1230    24.4570 0.9579  0.0064  0.0108  0.7575  
1231    25.1964 0.9658  0.0087  0.0157  0.7553  
1232    25.7116 0.2821  0.0117  0.0214  0.7561  
1233    24.0391 0.9998  0.0056  0.0092  0.7576  
1234    24.6508 0.9803  0.0068  0.0119  0.7555  
1235    25.2519 0.4179  0.0090  0.0163  0.7559  
1236    24.3298 0.9494  0.0061  0.0103  0.7576  
1237    23.4625 1.0724  0.0050  0.0076  0.7576  
1238    25.6110 0.5811  0.0110  0.0203  0.7571  
1239    25.4497 0.2950  0.0102  0.0186  0.7559  
1240    25.3129 0.9381  0.0093  0.0169  0.7552  
1241    25.5618 0.9072  0.0107  0.0196  0.7551  
1242    24.2213 0.7637  0.0059  0.0098  0.7559  
1243    25.3518 0.9292  0.0095  0.0173  0.7552  
1244    25.6466 0.4288  0.0112  0.0205  0.7568  
1245    24.6864 0.9999  0.0069  0.0120  0.7555  
1246    23.7377 1.0824  0.0053  0.0083  0.7557  
1247    25.6260 0.5173  0.0111  0.0204  0.7570  
1248    23.2919 1.1673  0.0049  0.0073  0.7558  
1249    23.8606 1.0641  0.0054  0.0086  0.7557  
1250    24.8005 0.8939  0.0073  0.0128  0.7575  
1251    24.1654 1.0472  0.0058  0.0096  0.7557  
1252    25.4663 0.7584  0.0101  0.0184  0.7574  
1253    25.7041 0.2679  0.0117  0.0215  0.7561  
1254    25.4721 0.3361  0.0102  0.0186  0.7559  
1255    24.0798 1.0002  0.0057  0.0093  0.7576  
1256    26.4329 0.9041  0.0191  0.0345  0.7543  
1257    25.5888 0.6644  0.0109  0.0199  0.7573  
1258    25.6542 0.9400  0.0112  0.0205  0.7550  
1259    24.8724 0.9595  0.0075  0.0133  0.7554  
1260    25.3062 0.9524  0.0092  0.0167  0.7552  
1261    25.4950 0.7362  0.0103  0.0188  0.7574  
1262    25.5315 0.9342  0.0104  0.0191  0.7551  
1263    24.7094 0.9839  0.0070  0.0122  0.7555  
1264    25.7221 0.8727  0.0119  0.0219  0.7550  
1265    25.6900 0.2632  0.0116  0.0212  0.7563  
1266    25.7134 0.2858  0.0117  0.0214  0.7561  
1267    23.5684 1.1101  0.0051  0.0079  0.7558  
1268    24.8986 0.9828  0.0075  0.0134  0.7554  
1269    24.4574 1.0080  0.0064  0.0109  0.7556  
1270    25.6461 0.3118  0.0113  0.0207  0.7566  
1271    24.9573 0.9481  0.0078  0.0139  0.7554  
1272    24.9374 0.9357  0.0077  0.0138  0.7554  
1273    25.6200 0.5502  0.0111  0.0203  0.7570  
1274    24.9516 0.9610  0.0077  0.0138  0.7554  
1275    25.6495 0.4822  0.0111  0.0204  0.7569  
1276    25.3862 0.7820  0.0096  0.0176  0.7574  
1277    22.7707 1.3190  0.0046  0.0065  0.7559  
1278    23.9504 1.0476  0.0055  0.0089  0.7557  
1279    24.3228 0.9654  0.0061  0.0103  0.7576  
1280    25.8438 0.9062  0.0127  0.0234  0.7549  
1281    23.8296 1.0558  0.0054  0.0086  0.7557  
1282    23.5952 1.1108  0.0051  0.0079  0.7558  
1283    24.2575 1.0127  0.0060  0.0100  0.7556  
1284    25.7107 0.2815  0.0116  0.0214  0.7561  
1285    25.7488 0.8675  0.0121  0.0223  0.7549  
1286    25.4497 0.9463  0.0099  0.0182  0.7552  
1287    25.4534 0.3019  0.0102  0.0186  0.7559  
1288    23.4806 1.0798  0.0050  0.0077  0.7576  
1289    24.2151 0.7789  0.0059  0.0098  0.7559  
1290    25.6971 0.2556  0.0117  0.0214  0.7561  
1291    24.8021 0.9750  0.0073  0.0128  0.7555  
1292    23.8556 1.0258  0.0054  0.0086  0.7576  
1293    25.4819 0.9513  0.0101  0.0185  0.7551  
1294    26.3434 0.8813  0.0181  0.0327  0.7544  
1295    26.1256 0.8692  0.0155  0.0284  0.7546  
1296    25.6603 0.3377  0.0113  0.0207  0.7566  
1297    24.0005 1.0265  0.0056  0.0091  0.7557  
1298    24.8566 0.9914  0.0074  0.0131  0.7554  
1299    25.1709 0.9197  0.0087  0.0157  0.7553  
1300    23.7493 1.0794  0.0053  0.0083  0.7557  
1301    25.6331 0.6126  0.0110  0.0203  0.7571  
1302    25.6125 0.6875  0.0109  0.0200  0.7572  
1303    25.6001 0.6852  0.0109  0.0199  0.7573  
1304    24.5364 0.6461  0.0066  0.0113  0.7559  
1305    25.5492 0.6534  0.0107  0.0197  0.7573  
1306    25.6665 0.2732  0.0114  0.0210  0.7565  
1307    25.7161 0.2939  0.0116  0.0214  0.7562  
1308    24.7953 0.9594  0.0073  0.0128  0.7555  
1309    25.2041 0.9267  0.0088  0.0159  0.7553  
1310    25.6165 0.6320  0.0110  0.0202  0.7572  
1311    25.6884 0.2379  0.0117  0.0215  0.7560  
1312    25.5606 0.6743  0.0107  0.0197  0.7573  
1313    23.6196 1.1077  0.0051  0.0080  0.7558  
1314    25.0400 0.9702  0.0080  0.0144  0.7554  
1315    25.4430 0.8255  0.0098  0.0179  0.7574  
1316    25.6902 0.3350  0.0114  0.0209  0.7565  
1317    25.5727 0.8997  0.0108  0.0198  0.7551  
1318    25.6316 0.6622  0.0110  0.0202  0.7572  
1319    25.6726 0.2894  0.0114  0.0210  0.7565  
1320    25.6455 0.3106  0.0113  0.0207  0.7566  
1321    25.2446 0.4047  0.0090  0.0163  0.7559  
1322    25.5982 0.6551  0.0109  0.0200  0.7572  
1323    25.6399 0.3589  0.0112  0.0206  0.7567  
1324    24.5086 0.9861  0.0065  0.0112  0.7556  
1325    25.6218 0.5007  0.0111  0.0204  0.7570  
1326    24.7541 0.9241  0.0071  0.0124  0.7575  
1327    25.4774 0.7477  0.0101  0.0186  0.7574  
1328    25.6501 0.3687  0.0112  0.0206  0.7567  
1329    24.7653 0.9920  0.0071  0.0125  0.7555  
1330    24.5351 1.0092  0.0065  0.0112  0.7556  
1331    25.6186 0.5950  0.0110  0.0203  0.7571  
1332    24.8534 0.9858  0.0074  0.0131  0.7554  
1333    25.6458 0.3250  0.0113  0.0207  0.7567  
1334    25.3675 0.9310  0.0095  0.0174  0.7552  
1335    24.6638 0.9796  0.0069  0.0120  0.7555  
1336    25.1616 0.9552  0.0085  0.0154  0.7553  
1337    24.3673 1.0049  0.0062  0.0105  0.7556  
1338    25.6277 0.9185  0.0111  0.0204  0.7550  
1339    22.8200 1.3275  0.0046  0.0066  0.7559  
1340    25.4994 0.9298  0.0103  0.0188  0.7551  
1341    22.9862 1.1983  0.0047  0.0068  0.7577  
1342    25.2511 0.4165  0.0090  0.0163  0.7559  
1343    25.2448 0.9472  0.0089  0.0162  0.7553  
1344    25.6466 0.4480  0.0111  0.0205  0.7569  
1345    23.1945 1.1366  0.0048  0.0071  0.7576  
1346    23.5110 1.0650  0.0051  0.0077  0.7576  
1347    24.6188 0.9948  0.0067  0.0117  0.7555  
1348    24.7587 0.9803  0.0071  0.0125  0.7555  
1349    25.6615 0.2496  0.0115  0.0210  0.7565  
1350    24.6108 0.9810  0.0067  0.0117  0.7555  
1351    25.5979 0.5802  0.0110  0.0202  0.7571  
1352    23.6151 1.1008  0.0051  0.0080  0.7558  
1353    23.6111 1.0946  0.0051  0.0080  0.7558  
1354    24.8189 0.9531  0.0073  0.0130  0.7555  
1355    25.6595 0.3226  0.0113  0.0208  0.7566  
1356    25.6439 0.5324  0.0111  0.0204  0.7570  
1357    24.4734 0.9922  0.0064  0.0110  0.7556  
