#ID  Vmag   (Vmag-Imag)   e_Vmag   e_(Vmag-Imag)   Mini
140     25.4958 0.8145  0.0102  0.0188  0.8410  
141     25.3766 1.0644  0.0095  0.0174  0.8382  
142     23.9587 1.1391  0.0055  0.0089  0.8390  
143     25.5478 0.5794  0.0106  0.0194  0.8397  
144     25.5869 0.5502  0.0108  0.0199  0.8393  
145     24.3199 1.1189  0.0061  0.0102  0.8389  
146     25.7594 1.0393  0.0120  0.0220  0.8378  
147     25.5301 0.5721  0.0104  0.0191  0.8402  
148     25.5400 0.5786  0.0104  0.0192  0.8401  
149     24.2037 1.1099  0.0059  0.0098  0.8389  
150     25.0499 1.0621  0.0081  0.0146  0.8384  
151     25.4557 0.8107  0.0101  0.0185  0.8411  
152     25.5046 0.6375  0.0104  0.0191  0.8406  
153     24.7388 1.0108  0.0071  0.0125  0.8413  
154     25.4893 0.7899  0.0103  0.0188  0.8410  
155     24.4003 1.1181  0.0062  0.0106  0.8389  
156     25.5343 0.5866  0.0104  0.0191  0.8402  
157     25.5242 0.6556  0.0104  0.0191  0.8405  
158     25.5056 0.6393  0.0104  0.0191  0.8406  
159     25.2957 1.0378  0.0092  0.0167  0.8383  
160     22.8256 1.3406  0.0046  0.0066  0.8392  
161     25.5759 0.5300  0.0108  0.0199  0.8393  
162     25.5569 0.5917  0.0106  0.0195  0.8395  
163     25.5372 0.5594  0.0106  0.0194  0.8396  
164     23.9988 1.1093  0.0056  0.0091  0.8414  
165     25.0885 1.0554  0.0083  0.0149  0.8384  
166     25.5153 0.7843  0.0103  0.0190  0.8409  
167     25.4973 0.8200  0.0102  0.0187  0.8411  
168     25.3108 1.0653  0.0092  0.0167  0.8383  
169     24.3280 1.0635  0.0061  0.0103  0.8414  
170     24.2820 1.1178  0.0060  0.0101  0.8389  
171     25.5494 1.0201  0.0106  0.0195  0.8380  
172     24.5620 1.1070  0.0066  0.0114  0.8387  
173     25.5167 0.6783  0.0104  0.0191  0.8406  
174     22.9540 1.3088  0.0047  0.0068  0.8392  
175     25.5522 0.5854  0.0105  0.0193  0.8398  
176     25.4762 0.8125  0.0102  0.0186  0.8411  
177     25.5309 0.6344  0.0104  0.0191  0.8404  
178     25.3695 0.9140  0.0095  0.0173  0.8413  
179     25.1918 1.0091  0.0088  0.0159  0.8383  
180     25.3840 0.8901  0.0096  0.0176  0.8412  
181     25.5474 0.5825  0.0105  0.0192  0.8401  
182     25.7565 1.0340  0.0120  0.0220  0.8378  
183     25.5237 0.6290  0.0104  0.0191  0.8405  
184     25.3914 1.0514  0.0096  0.0176  0.8382  
185     25.5229 0.5354  0.0105  0.0192  0.8400  
186     25.5129 0.8018  0.0103  0.0189  0.8409  
187     24.8970 1.0943  0.0075  0.0133  0.8385  
188     25.4943 0.7992  0.0103  0.0188  0.8410  
189     22.8610 1.3492  0.0046  0.0066  0.8392  
190     25.8448 0.9951  0.0128  0.0235  0.8377  
191     23.8330 1.1756  0.0054  0.0085  0.8390  
192     23.2908 1.2273  0.0049  0.0073  0.8392  
193     23.5900 1.1896  0.0051  0.0079  0.8391  
194     25.2740 1.0386  0.0091  0.0165  0.8383  
195     25.5317 0.5590  0.0105  0.0192  0.8401  
196     24.7649 1.0204  0.0072  0.0126  0.8413  
197     25.5239 0.6823  0.0104  0.0191  0.8406  
198     23.0375 1.2925  0.0047  0.0069  0.8392  
199     23.7732 1.1663  0.0053  0.0084  0.8391  
1100    25.5659 0.5565  0.0107  0.0197  0.8393  
1101    24.1801 1.1342  0.0058  0.0097  0.8389  
1102    25.5212 0.5288  0.0105  0.0193  0.8397  
1103    25.4961 0.8113  0.0102  0.0188  0.8410  
1104    26.4573 0.9319  0.0202  0.0363  0.8367  
1105    25.5239 0.6590  0.0104  0.0191  0.8405  
1106    24.4033 1.1232  0.0062  0.0106  0.8389  
1107    24.9487 1.0703  0.0077  0.0138  0.8385  
1108    25.5293 0.5448  0.0105  0.0192  0.8400  
1109    24.2537 1.0744  0.0060  0.0100  0.8414  
1110    25.4751 1.0450  0.0101  0.0185  0.8381  
1111    25.5666 0.5787  0.0107  0.0196  0.8394  
1112    24.2300 1.1226  0.0059  0.0099  0.8389  
1113    25.5159 0.6909  0.0104  0.0191  0.8407  
1114    23.4126 1.2117  0.0050  0.0075  0.8391  
1115    23.7888 1.1625  0.0053  0.0084  0.8391  
1116    24.3948 1.1088  0.0062  0.0106  0.8389  
1117    22.7984 1.3650  0.0046  0.0066  0.8393  
1118    23.6531 1.1742  0.0052  0.0081  0.8391  
1119    25.5267 0.5963  0.0104  0.0191  0.8403  
1120    24.3071 1.0962  0.0061  0.0102  0.8414  
1121    25.5274 0.5408  0.0105  0.0192  0.8400  
1122    24.3897 1.1344  0.0062  0.0105  0.8389  
1123    25.1562 1.0631  0.0085  0.0154  0.8384  
1124    25.2181 0.9695  0.0088  0.0159  0.8413  
1125    24.3287 1.0997  0.0061  0.0103  0.8389  
1126    24.3922 1.1045  0.0062  0.0106  0.8389  
1127    24.6620 1.0964  0.0069  0.0119  0.8387  
1128    23.5753 1.1989  0.0051  0.0079  0.8391  
1129    25.8846 1.0284  0.0130  0.0239  0.8377  
1130    23.6236 1.1839  0.0052  0.0080  0.8391  
1131    23.8217 1.1575  0.0054  0.0085  0.8390  
1132    23.3759 1.2154  0.0049  0.0075  0.8392  
1133    25.4936 0.8369  0.0102  0.0186  0.8411  
1134    26.1918 0.9838  0.0163  0.0296  0.8372  
1135    25.5166 0.6596  0.0104  0.0191  0.8406  
1136    25.4136 0.8701  0.0098  0.0179  0.8412  
1137    24.9133 1.0847  0.0076  0.0135  0.8385  
1138    25.1115 1.0589  0.0083  0.0150  0.8384  
1139    24.6519 1.0328  0.0068  0.0119  0.8414  
1140    24.5153 1.1064  0.0065  0.0111  0.8388  
1141    25.5478 0.5778  0.0105  0.0192  0.8399  
1142    24.1205 1.1304  0.0058  0.0095  0.8390  
1143    22.6825 1.3659  0.0046  0.0064  0.8415  
1144    23.8247 1.1623  0.0054  0.0085  0.8390  
1145    25.5611 0.6026  0.0106  0.0194  0.8395  
1146    25.5262 0.5594  0.0104  0.0191  0.8402  
1147    23.9068 1.1183  0.0055  0.0088  0.8415  
1148    22.7141 1.4060  0.0046  0.0065  0.8393  
1149    23.9278 1.1489  0.0055  0.0088  0.8390  
1150    25.3989 1.0252  0.0097  0.0178  0.8382  
1151    25.4808 0.8134  0.0102  0.0186  0.8411  
1152    23.4365 1.2205  0.0050  0.0076  0.8391  
1153    26.1725 0.9894  0.0160  0.0292  0.8372  
1154    25.1701 1.0492  0.0086  0.0156  0.8384  
1155    24.5979 1.0349  0.0067  0.0116  0.8414  
1156    25.4748 0.7795  0.0102  0.0187  0.8411  
1157    25.5647 0.6086  0.0106  0.0194  0.8395  
1158    23.2199 1.2531  0.0048  0.0072  0.8392  
1159    24.9874 1.0638  0.0079  0.0141  0.8385  
1160    25.5578 0.5977  0.0106  0.0194  0.8397  
1161    25.5680 0.6065  0.0106  0.0195  0.8394  
1162    25.5346 0.5563  0.0105  0.0192  0.8400  
1163    25.6692 1.0364  0.0113  0.0208  0.8379  
1164    23.8833 1.1682  0.0054  0.0087  0.8390  
1165    25.5177 0.5265  0.0105  0.0192  0.8400  
1166    23.8226 1.1084  0.0054  0.0085  0.8415  
1167    24.7727 1.0161  0.0072  0.0126  0.8413  
1168    25.5510 0.5858  0.0105  0.0192  0.8400  
1169    26.3704 0.9766  0.0186  0.0336  0.8369  
1170    26.2897 0.9558  0.0176  0.0320  0.8370  
1171    23.6914 1.1781  0.0052  0.0082  0.8391  
1172    25.4573 0.8570  0.0100  0.0183  0.8412  
1173    25.1473 1.0471  0.0085  0.0154  0.8384  
1174    25.5225 0.5297  0.0105  0.0193  0.8399  
1175    25.5372 0.5584  0.0105  0.0193  0.8397  
1176    25.5451 0.5604  0.0107  0.0195  0.8394  
1177    25.2057 1.0341  0.0088  0.0159  0.8383  
1178    25.6351 1.0558  0.0110  0.0203  0.8380  
1179    22.9023 1.3370  0.0047  0.0067  0.8392  
1180    24.7365 1.0385  0.0071  0.0124  0.8413  
1181    25.4527 0.8485  0.0100  0.0183  0.8412  
1182    25.4974 0.8180  0.0102  0.0187  0.8410  
1183    23.7796 1.1327  0.0053  0.0084  0.8415  
1184    23.2294 1.2673  0.0048  0.0072  0.8392  
1185    25.5271 0.7740  0.0104  0.0190  0.8408  
1186    25.5424 0.5663  0.0105  0.0193  0.8399  
1187    25.3481 1.0529  0.0094  0.0172  0.8382  
1188    24.2904 1.1318  0.0060  0.0101  0.8389  
1189    25.4947 1.0408  0.0102  0.0187  0.8381  
1190    25.5049 0.8340  0.0102  0.0187  0.8411  
1191    25.5308 1.0667  0.0104  0.0190  0.8381  
1192    25.5337 0.6396  0.0104  0.0191  0.8404  
1193    22.4951 1.4523  0.0045  0.0062  0.8415  
1194    24.1531 1.1211  0.0058  0.0096  0.8390  
1195    24.7918 1.0964  0.0072  0.0127  0.8386  
1196    25.1018 1.0412  0.0083  0.0150  0.8384  
1197    25.3577 1.0300  0.0095  0.0174  0.8382  
1198    25.5055 0.7398  0.0104  0.0190  0.8408  
1199    24.5471 1.0812  0.0066  0.0114  0.8387  
1200    25.4046 0.8537  0.0098  0.0179  0.8412  
1201    24.0546 1.1048  0.0057  0.0092  0.8414  
1202    25.5303 0.5519  0.0105  0.0192  0.8401  
1203    25.0156 1.0764  0.0080  0.0142  0.8385  
1204    24.0694 1.0969  0.0057  0.0093  0.8414  
1205    25.4953 0.7965  0.0103  0.0188  0.8410  
1206    24.7695 1.0940  0.0071  0.0125  0.8386  
1207    24.3730 1.0674  0.0062  0.0105  0.8414  
1208    24.7972 1.0690  0.0073  0.0128  0.8386  
1209    25.3685 0.9123  0.0095  0.0173  0.8413  
1210    25.5332 0.5513  0.0105  0.0193  0.8397  
1211    23.4716 1.2201  0.0050  0.0076  0.8391  
1212    24.8084 1.0887  0.0073  0.0128  0.8386  
1213    23.9048 1.1422  0.0055  0.0088  0.8390  
1214    25.5253 0.7762  0.0104  0.0190  0.8408  
1215    25.4321 1.0460  0.0099  0.0180  0.8381  
1216    25.8387 0.9840  0.0128  0.0235  0.8377  
1217    25.4932 0.7830  0.0103  0.0188  0.8409  
1218    25.8758 1.0122  0.0130  0.0239  0.8377  
1219    25.4747 0.8098  0.0102  0.0186  0.8411  
1220    26.3013 1.0186  0.0173  0.0315  0.8370  
1221    25.9863 1.0128  0.0140  0.0256  0.8375  
1222    24.1222 1.1333  0.0058  0.0095  0.8390  
1223    23.3636 1.2266  0.0049  0.0074  0.8392  
1224    25.5379 1.0393  0.0105  0.0192  0.8380  
1225    24.6286 1.0767  0.0068  0.0118  0.8387  
1226    25.3646 0.8546  0.0096  0.0176  0.8412  
1227    24.6909 1.0699  0.0070  0.0122  0.8386  
1228    25.5760 0.5856  0.0107  0.0197  0.8394  
1229    25.5141 0.5787  0.0104  0.0191  0.8404  
1230    25.2675 1.0669  0.0090  0.0163  0.8383  
1231    25.1036 1.0826  0.0083  0.0149  0.8384  
1232    25.4044 1.0352  0.0097  0.0178  0.8382  
1233    24.8185 1.1065  0.0073  0.0128  0.8386  
1234    22.9595 1.3167  0.0047  0.0068  0.8392  
1235    22.8228 1.3577  0.0046  0.0066  0.8392  
1236    25.4857 0.6121  0.0104  0.0191  0.8406  
1237    25.5201 0.5252  0.0105  0.0193  0.8399  
1238    25.2452 1.0660  0.0089  0.0161  0.8383  
1239    23.8456 1.1670  0.0054  0.0086  0.8390  
1240    26.3918 0.9346  0.0192  0.0346  0.8368  
1241    25.4755 0.7961  0.0102  0.0187  0.8411  
1242    25.8200 1.0294  0.0125  0.0229  0.8377  
1243    25.4908 0.8895  0.0101  0.0184  0.8412  
1244    25.5297 0.5455  0.0105  0.0192  0.8400  
1245    25.5087 0.7562  0.0104  0.0190  0.8408  
1246    24.7865 1.0871  0.0072  0.0127  0.8386  
1247    25.5318 0.5481  0.0105  0.0192  0.8399  
1248    24.4989 1.0898  0.0065  0.0111  0.8388  
1249    25.4816 0.7898  0.0102  0.0187  0.8410  
1250    25.5396 0.5764  0.0104  0.0192  0.8401  
1251    25.2295 1.0377  0.0089  0.0161  0.8383  
1252    24.5098 1.0943  0.0065  0.0112  0.8388  
1253    25.5363 0.6033  0.0104  0.0191  0.8403  
1254    25.5122 0.6039  0.0104  0.0191  0.8405  
1255    25.8539 1.0118  0.0128  0.0235  0.8377  
1256    24.9125 1.0833  0.0076  0.0135  0.8385  
1257    23.1923 1.2120  0.0048  0.0071  0.8415  
1258    24.1255 1.0923  0.0058  0.0095  0.8414  
1259    23.5229 1.1550  0.0051  0.0078  0.8415  
1260    25.1055 1.0861  0.0083  0.0149  0.8384  
1261    23.3994 1.2214  0.0050  0.0075  0.8391  
1262    25.3685 1.0901  0.0094  0.0172  0.8382  
1263    25.3387 1.0357  0.0094  0.0172  0.8382  
1264    24.7803 1.0295  0.0072  0.0126  0.8413  
1265    24.3376 1.1146  0.0061  0.0103  0.8389  
1266    25.3865 0.8946  0.0096  0.0176  0.8412  
1267    24.8341 1.0971  0.0073  0.0129  0.8386  
1268    26.0078 1.0111  0.0142  0.0260  0.8375  
1269    23.7202 1.1673  0.0053  0.0083  0.8391  
1270    25.5513 0.5832  0.0105  0.0193  0.8398  
1271    25.4976 0.6783  0.0104  0.0190  0.8407  
1272    24.9064 1.0724  0.0076  0.0135  0.8385  
1273    23.8725 1.1509  0.0054  0.0087  0.8390  
1274    26.2906 0.9992  0.0173  0.0315  0.8370  
1275    25.3173 1.0369  0.0093  0.0169  0.8382  
1276    24.4710 1.1071  0.0064  0.0109  0.8388  
1277    25.5245 0.6187  0.0104  0.0191  0.8404  
1278    25.6489 0.9991  0.0113  0.0208  0.8379  
1279    24.4526 1.1083  0.0064  0.0109  0.8388  
1280    24.6134 1.0875  0.0067  0.0117  0.8387  
1281    23.3607 1.2222  0.0049  0.0074  0.8392  
1282    24.9619 1.0939  0.0077  0.0138  0.8385  
1283    25.6559 1.0120  0.0113  0.0208  0.8379  
1284    25.5386 0.7279  0.0104  0.0191  0.8407  
1285    25.3293 1.0588  0.0093  0.0169  0.8382  
1286    25.2559 1.0056  0.0091  0.0165  0.8383  
1287    25.3069 1.0583  0.0092  0.0167  0.8383  
1288    24.9524 1.0770  0.0077  0.0138  0.8385  
1289    25.4759 0.7800  0.0102  0.0187  0.8410  
1290    25.5637 0.6021  0.0106  0.0195  0.8394  
1291    24.4277 1.0984  0.0063  0.0108  0.8388  
1292    25.2308 1.0797  0.0088  0.0159  0.8383  
1293    25.4709 0.8240  0.0101  0.0185  0.8411  
1294    23.7104 1.1460  0.0052  0.0082  0.8415  
1295    25.6508 1.0436  0.0112  0.0205  0.8379  
1296    25.4853 0.8292  0.0102  0.0186  0.8411  
1297    25.5572 0.5929  0.0106  0.0195  0.8395  
1298    24.1693 1.0993  0.0058  0.0096  0.8414  
1299    25.5439 0.5719  0.0106  0.0194  0.8396  
1300    25.2684 0.9330  0.0090  0.0164  0.8413  
1301    25.2766 1.0434  0.0091  0.0165  0.8383  
1302    25.5713 0.6181  0.0106  0.0195  0.8395  
1303    25.2134 1.0878  0.0087  0.0158  0.8383  
1304    25.3645 1.0425  0.0095  0.0174  0.8382  
1305    22.6799 1.4059  0.0046  0.0064  0.8393  
1306    24.4718 1.1086  0.0064  0.0109  0.8388  
1307    24.5273 1.0833  0.0066  0.0113  0.8387  
1308    25.5398 0.5722  0.0105  0.0192  0.8401  
1309    23.4471 1.2097  0.0050  0.0076  0.8391  
1310    22.7479 1.4058  0.0046  0.0065  0.8393  
1311    23.4278 1.2073  0.0050  0.0076  0.8391  
1312    25.4952 1.0417  0.0102  0.0187  0.8381  
1313    23.7661 1.1552  0.0053  0.0084  0.8391  
1314    23.1901 1.2638  0.0048  0.0071  0.8392  
1315    23.5907 1.1907  0.0051  0.0079  0.8391  
1316    25.5480 0.5788  0.0105  0.0193  0.8397  
1317    25.5134 0.5213  0.0105  0.0192  0.8401  
1318    25.4065 1.0391  0.0097  0.0178  0.8382  
1319    24.7851 1.0197  0.0072  0.0127  0.8413  
1320    26.1702 1.0664  0.0155  0.0284  0.8373  
1321    25.5092 0.7732  0.0103  0.0190  0.8409  
1322    25.8756 1.0518  0.0128  0.0235  0.8377  
1323    23.8115 1.1217  0.0054  0.0085  0.8415  
1324    25.6290 1.0036  0.0112  0.0205  0.8379  
1325    24.7255 1.0917  0.0070  0.0123  0.8386  
1326    25.1246 1.0443  0.0084  0.0152  0.8384  
1327    25.7134 1.0357  0.0116  0.0214  0.8379  
1328    26.2594 0.9844  0.0171  0.0310  0.8371  
1329    23.7702 1.1897  0.0053  0.0083  0.8391  
1330    25.5288 0.5496  0.0105  0.0192  0.8401  
1331    24.1624 1.1365  0.0058  0.0096  0.8390  
1332    25.6473 0.9962  0.0113  0.0208  0.8379  
1333    25.4917 0.7410  0.0103  0.0190  0.8409  
1334    25.5271 0.6511  0.0104  0.0191  0.8405  
1335    25.0973 1.0714  0.0083  0.0149  0.8384  
1336    25.5007 0.8423  0.0102  0.0187  0.8411  
1337    25.5392 1.0418  0.0105  0.0192  0.8380  
1338    25.5933 1.0604  0.0108  0.0197  0.8380  
1339    24.5201 1.0976  0.0065  0.0112  0.8388  
1340    25.5523 0.5875  0.0106  0.0194  0.8397  
1341    25.5308 0.5493  0.0105  0.0192  0.8400  
1342    24.7002 1.0862  0.0070  0.0122  0.8386  
1343    25.5273 0.6931  0.0104  0.0191  0.8406  
1344    24.5404 1.0773  0.0065  0.0112  0.8414  
1345    25.5319 0.5778  0.0104  0.0191  0.8402  
1346    24.3013 1.0865  0.0061  0.0102  0.8414  
1347    25.6778 1.0112  0.0115  0.0211  0.8379  
1348    24.5552 1.0953  0.0066  0.0114  0.8387  
1349    25.5069 0.5794  0.0104  0.0191  0.8404  
1350    23.7590 1.1721  0.0053  0.0083  0.8391  
1351    24.8408 1.1090  0.0073  0.0129  0.8386  
1352    25.4945 0.6621  0.0104  0.0190  0.8407  
1353    25.5111 0.7186  0.0104  0.0190  0.8407  
