#ID  Vmag   (Vmag-Imag)   e_Vmag   e_(Vmag-Imag)   Mini
139     25.3602 0.9306  0.0096  0.0175  0.7589  
140     25.6045 0.3191  0.0110  0.0201  0.7598  
141     25.2265 0.9772  0.0088  0.0160  0.7589  
142     24.0273 1.0637  0.0056  0.0091  0.7594  
143     25.7691 0.9256  0.0121  0.0223  0.7586  
144     25.5309 0.4076  0.0106  0.0194  0.7605  
145     25.5663 0.2581  0.0109  0.0200  0.7600  
146     22.8842 1.2235  0.0047  0.0067  0.7614  
147     25.3173 0.7944  0.0093  0.0170  0.7612  
148     24.8263 0.9894  0.0073  0.0130  0.7591  
149     25.5083 0.6568  0.0104  0.0190  0.7609  
150     25.6483 0.9204  0.0113  0.0208  0.7587  
151     25.6035 0.3281  0.0109  0.0200  0.7600  
152     22.5285 1.4076  0.0045  0.0063  0.7596  
153     22.8047 1.3199  0.0046  0.0066  0.7596  
154     25.5264 0.3853  0.0106  0.0194  0.7605  
155     25.6186 0.3122  0.0110  0.0203  0.7597  
156     24.9840 0.9806  0.0079  0.0141  0.7591  
157     26.4995 0.9420  0.0200  0.0360  0.7578  
158     25.4019 0.7519  0.0098  0.0179  0.7611  
159     23.6229 1.1105  0.0052  0.0080  0.7595  
160     25.2115 0.9498  0.0088  0.0160  0.7589  
161     25.2095 0.9464  0.0088  0.0160  0.7589  
162     25.5390 0.5018  0.0105  0.0193  0.7607  
163     25.5634 0.4023  0.0106  0.0195  0.7604  
164     25.6240 0.3592  0.0109  0.0201  0.7599  
165     25.5975 0.3113  0.0109  0.0201  0.7599  
166     25.5761 0.3185  0.0108  0.0198  0.7602  
167     25.5351 0.4945  0.0105  0.0193  0.7607  
168     25.6065 0.3260  0.0109  0.0201  0.7599  
169     23.6453 1.0503  0.0052  0.0081  0.7614  
170     25.2006 0.9561  0.0088  0.0159  0.7590  
171     24.8895 0.9630  0.0076  0.0135  0.7591  
172     25.5541 0.6416  0.0105  0.0192  0.7608  
173     25.4425 0.7376  0.0100  0.0183  0.7611  
174     25.5696 0.9105  0.0108  0.0199  0.7587  
175     25.6023 0.3193  0.0109  0.0201  0.7599  
176     25.2520 0.9450  0.0090  0.0164  0.7589  
177     24.1110 0.7961  0.0057  0.0094  0.7596  
178     24.0988 0.7900  0.0057  0.0094  0.7596  
179     23.4343 1.1424  0.0050  0.0076  0.7595  
180     24.1015 0.8020  0.0057  0.0094  0.7596  
181     24.5538 0.9519  0.0066  0.0114  0.7613  
182     25.5883 0.3075  0.0109  0.0200  0.7601  
183     23.7146 1.1076  0.0052  0.0082  0.7595  
184     23.3135 1.1204  0.0049  0.0073  0.7614  
185     24.6891 0.6198  0.0069  0.0121  0.7597  
186     25.6336 0.3399  0.0110  0.0203  0.7597  
187     25.5043 0.7037  0.0103  0.0189  0.7610  
188     25.2826 0.8220  0.0091  0.0166  0.7612  
189     25.6423 0.9634  0.0111  0.0204  0.7587  
190     23.7993 1.0781  0.0053  0.0085  0.7594  
191     24.4338 1.0265  0.0063  0.0108  0.7593  
192     25.5777 0.3535  0.0107  0.0197  0.7603  
193     23.0721 1.2304  0.0047  0.0069  0.7596  
194     24.6903 0.6361  0.0069  0.0121  0.7597  
195     25.4690 0.7310  0.0101  0.0185  0.7611  
196     22.9197 1.2929  0.0047  0.0067  0.7596  
197     25.5609 0.3881  0.0106  0.0195  0.7604  
