#ID  Vmag   (Vmag-Imag)   e_Vmag   e_(Vmag-Imag)   Mini
1106    25.5144 0.6057  0.0105  0.0192  0.7608  
1107    24.3098 1.0326  0.0061  0.0102  0.7593  
1108    24.7079 0.9858  0.0070  0.0123  0.7591  
1109    25.1957 0.9996  0.0086  0.0156  0.7589  
1110    25.4316 0.9819  0.0098  0.0179  0.7588  
1111    23.1869 1.2134  0.0048  0.0071  0.7595  
1112    25.5545 0.3914  0.0106  0.0195  0.7604  
1113    25.2830 0.8236  0.0091  0.0166  0.7611  
1114    24.3780 1.0386  0.0062  0.0105  0.7593  
1115    25.6107 0.3324  0.0109  0.0201  0.7600  
1116    23.7875 1.0492  0.0053  0.0084  0.7613  
1117    24.6271 0.6226  0.0068  0.0118  0.7596  
1118    24.5920 0.6444  0.0067  0.0116  0.7596  
1119    25.6342 0.9499  0.0111  0.0204  0.7586  
1120    26.3787 0.9201  0.0185  0.0334  0.7579  
1121    25.5569 0.5217  0.0106  0.0194  0.7606  
1122    24.2473 0.7531  0.0060  0.0100  0.7595  
1123    25.2383 0.9729  0.0089  0.0161  0.7589  
1124    25.5895 0.3213  0.0109  0.0199  0.7601  
1125    25.6370 0.3642  0.0110  0.0202  0.7598  
1126    25.5401 0.5480  0.0105  0.0193  0.7607  
1127    25.6959 0.9557  0.0115  0.0211  0.7586  
1128    25.8684 0.9729  0.0127  0.0234  0.7585  
1129    25.1798 0.8537  0.0086  0.0156  0.7611  
1130    24.9635 0.5299  0.0078  0.0139  0.7596  
1131    23.8223 1.0423  0.0054  0.0085  0.7613  
1132    24.8309 0.9341  0.0073  0.0129  0.7611  
1133    25.5335 0.5738  0.0105  0.0193  0.7607  
1134    24.9427 0.9822  0.0077  0.0138  0.7590  
1135    25.4722 0.9481  0.0101  0.0185  0.7587  
1136    24.8515 1.0107  0.0074  0.0131  0.7591  
1137    24.4980 0.9652  0.0065  0.0111  0.7612  
1138    24.2739 0.9990  0.0060  0.0100  0.7612  
